1150126.00, 12282.00, 12293.00, 12138.00, 12228.00
1150127.00, 12292.00, 12331.00, 12018.00, 12031.00
1150129.00, 11749.00, 11858.00, 11610.00, 11749.00
1150130.00, 11814.00, 11859.00, 11680.00, 11767.00
1150202.00, 11571.00, 11600.00, 11472.00, 11579.00
1150203.00, 11642.00, 11772.00, 11519.00, 11748.00
1150204.00, 11911.00, 11944.00, 11738.00, 11747.00
1150205.00, 12020.00, 12103.00, 11720.00, 11786.00
1150206.00, 11820.00, 11820.00, 11622.00, 11685.00
1150209.00, 11591.00, 11733.00, 11535.00, 11658.00
1150210.00, 11678.00, 11773.00, 11585.00, 11701.00
1150211.00, 11720.00, 11770.00, 11643.00, 11675.00
1150212.00, 11692.00, 11847.00, 11637.00, 11786.00
1150213.00, 11840.00, 11948.00, 11817.00, 11928.00
1150216.00, 11980.00, 11986.00, 11905.00, 11948.00
1150217.00, 11916.00, 12052.00, 11900.00, 12028.00
1150218.00, 12057.00, 12089.00, 12020.00, 12055.00
1150223.00, 12120.00, 12128.00, 11900.00, 12045.00
1150224.00, 12052.00, 12089.00, 12001.00, 12088.00
1150226.00, 12117.00, 12296.00, 12013.00, 12225.00
1150227.00, 12210.00, 12333.00, 12203.00, 12247.00
1150302.00, 12409.00, 12470.00, 12206.00, 12225.00
1150303.00, 12256.00, 12257.00, 11913.00, 11949.00
1150304.00, 11900.00, 11956.00, 11718.00, 11759.00
1150305.00, 11700.00, 11752.00, 11537.00, 11621.00
1150306.00, 11592.00, 11680.00, 11573.00, 11634.00
1150309.00, 11490.00, 11735.00, 11437.00, 11674.00
1150310.00, 11641.00, 11681.00, 11509.00, 11530.00
1150311.00, 11420.00, 11613.00, 11411.00, 11435.00
1150312.00, 11454.00, 11672.00, 11442.00, 11570.00
1150313.00, 11599.00, 11814.00, 11596.00, 11743.00
1150316.00, 11709.00, 11851.00, 11677.00, 11839.00
1150317.00, 11851.00, 11928.00, 11778.00, 11860.00
1150318.00, 11900.00, 12071.00, 11862.00, 11984.00
1150319.00, 12070.00, 12183.00, 12042.00, 12180.00
1150320.00, 12146.00, 12236.00, 12102.00, 12176.00
1150323.00, 12230.00, 12277.00, 12110.00, 12158.00
1150324.00, 12158.00, 12179.00, 11919.00, 12029.00
1150325.00, 12055.00, 12066.00, 11933.00, 11985.00
1150326.00, 11880.00, 12026.00, 11844.00, 11930.00
1150327.00, 11920.00, 11986.00, 11843.00, 11928.00
1150330.00, 12135.00, 12433.00, 12135.00, 12323.00
1150331.00, 12536.00, 12638.00, 12366.00, 12394.00
1150401.00, 12393.00, 12621.00, 12365.00, 12554.00
1150402.00, 12655.00, 12727.00, 12601.00, 12659.00
1150408.00, 13041.00, 13493.00, 13008.00, 13493.00
1150409.00, 13838.00, 14589.00, 13683.00, 13851.00
1150410.00, 14282.00, 14290.00, 13741.00, 14115.00
1150413.00, 14243.00, 14639.00, 14125.00, 14614.00
1150414.00, 14421.00, 14594.00, 14210.00, 14230.00
1150415.00, 14345.00, 14634.00, 14279.00, 14458.00
1150416.00, 14414.00, 14823.00, 14364.00, 14763.00
1150417.00, 14800.00, 14934.00, 14511.00, 14512.00
1150420.00, 14548.00, 14657.00, 14060.00, 14109.00
1150421.00, 14311.00, 14637.00, 14272.00, 14546.00
1150422.00, 14636.00, 14768.00, 14445.00, 14660.00
1150423.00, 14797.00, 14886.00, 14413.00, 14418.00
1150424.00, 14529.00, 14575.00, 14103.00, 14524.00
1150427.00, 14524.00, 14855.00, 14500.00, 14780.00
1150429.00, 14714.00, 14744.00, 14465.00, 14620.00
1150430.00, 14507.00, 14580.00, 14332.00, 14467.00
1150504.00, 14509.00, 14697.00, 14357.00, 14467.00
1150505.00, 14580.00, 14583.00, 13939.00, 14053.00
1150506.00, 14000.00, 14365.00, 13878.00, 14057.00
1150507.00, 13862.00, 13971.00, 13673.00, 13736.00
1150508.00, 13832.00, 14113.00, 13814.00, 14003.00
1150511.00, 14234.00, 14261.00, 14010.00, 14152.00
1150512.00, 14160.00, 14160.00, 13917.00, 13927.00
1150513.00, 13997.00, 14080.00, 13783.00, 13827.00
1150514.00, 13845.00, 13889.00, 13670.00, 13745.00
1150515.00, 13812.00, 14094.00, 13639.00, 14064.00
1150518.00, 14045.00, 14063.00, 13742.00, 13898.00
1150519.00, 13927.00, 14273.00, 13884.00, 14215.00
1150520.00, 14247.00, 14340.00, 14108.00, 14181.00
1150521.00, 14178.00, 14247.00, 14073.00, 14141.00
1150522.00, 14195.00, 14432.00, 14193.00, 14416.00
1150526.00, 14895.00, 15094.00, 14781.00, 14809.00
1150527.00, 14879.00, 14895.00, 14636.00, 14709.00
1150528.00, 14568.00, 14576.00, 13655.00, 13864.00
1150529.00, 13961.00, 13962.00, 13660.00, 13873.00
1150601.00, 13800.00, 14219.00, 13636.00, 14023.00
1150602.00, 13970.00, 14023.00, 13830.00, 13870.00
1150603.00, 13910.00, 13984.00, 13776.00, 13830.00
1150604.00, 13865.00, 14194.00, 13515.00, 13970.00
1150605.00, 13866.00, 13989.00, 13601.00, 13685.00
1150608.00, 13669.00, 14018.00, 13604.00, 13886.00
1150609.00, 13919.00, 13967.00, 13564.00, 13608.00
1150610.00, 13585.00, 13732.00, 13353.00, 13384.00
1150611.00, 13546.00, 13655.00, 13424.00, 13552.00
1150612.00, 13603.00, 13854.00, 13586.00, 13837.00
1150615.00, 13679.00, 13697.00, 13351.00, 13353.00
1150616.00, 13311.00, 13371.00, 12976.00, 12981.00
1150617.00, 13060.00, 13276.00, 12947.00, 13193.00
1150618.00, 13150.00, 13211.00, 13002.00, 13056.00
1150619.00, 13167.00, 13308.00, 12900.00, 13035.00
1150622.00, 13054.00, 13243.00, 13041.00, 13193.00
1150623.00, 13297.00, 13546.00, 13228.00, 13530.00
1150624.00, 13505.00, 13645.00, 13478.00, 13593.00
1150625.00, 13620.00, 13639.00, 13354.00, 13425.00
1150626.00, 13347.00, 13359.00, 12880.00, 13096.00
1150629.00, 12965.00, 13130.00, 12313.00, 12653.00
1150630.00, 12680.00, 13062.00, 12603.00, 12921.00
1150702.00, 12902.00, 13007.00, 12669.00, 12849.00
1150703.00, 12889.00, 12916.00, 12531.00, 12598.00
1150706.00, 12759.00, 12859.00, 11907.00, 12250.00
1150707.00, 12322.00, 12346.00, 11784.00, 11872.00
1150708.00, 11484.00, 11497.00, 10733.00, 10980.00
1150709.00, 11110.00, 11762.00, 10925.00, 11453.00
1150710.00, 11501.00, 11968.00, 11501.00, 11879.00
1150713.00, 11833.00, 12089.00, 11657.00, 11986.00
1150714.00, 11988.00, 12000.00, 11674.00, 11823.00
1150715.00, 11816.00, 11902.00, 11545.00, 11676.00
1150716.00, 11610.00, 11774.00, 11486.00, 11707.00
1150717.00, 11800.00, 11960.00, 11748.00, 11883.00
1150720.00, 11935.00, 11942.00, 11671.00, 11753.00
1150721.00, 11745.00, 11949.00, 11643.00, 11835.00
1150722.00, 11737.00, 11768.00, 11578.00, 11686.00
1150723.00, 11690.00, 11908.00, 11655.00, 11789.00
1150724.00, 11729.00, 11763.00, 11601.00, 11695.00
1150727.00, 11526.00, 11555.00, 11137.00, 11271.00
1150728.00, 11185.00, 11443.00, 11017.00, 11149.00
1150729.00, 11232.00, 11347.00, 11161.00, 11268.00
1150730.00, 11406.00, 11416.00, 11107.00, 11142.00
1150731.00, 11195.00, 11241.00, 11056.00, 11107.00
1150803.00, 11109.00, 11127.00, 10868.00, 11002.00
1150804.00, 10978.00, 11158.00, 10925.00, 11037.00
1150805.00, 11075.00, 11226.00, 11029.00, 11126.00
1150806.00, 11161.00, 11175.00, 10994.00, 11099.00
1150807.00, 11041.00, 11359.00, 11035.00, 11240.00
1150810.00, 11155.00, 11405.00, 11075.00, 11279.00
1150811.00, 11403.00, 11602.00, 11198.00, 11246.00
1150812.00, 11172.00, 11201.00, 10935.00, 10983.00
1150813.00, 11057.00, 11250.00, 11017.00, 11138.00
1150814.00, 11124.00, 11196.00, 11017.00, 11059.00
1150817.00, 11082.00, 11082.00, 10827.00, 10973.00
1150818.00, 11035.00, 11125.00, 10692.00, 10789.00
1150819.00, 10789.00, 10870.00, 10549.00, 10630.00
1150820.00, 10480.00, 10586.00, 10263.00, 10392.00
